ts,temp,humidity,pm25,pm10,gas_co,place,lat,lon,temp_tmd,humidity_tmd,rainfall_tmd,lat_tmd,lon_tmd,pm25_aqi,pm10_aqi,lat_aqi,lon_aqi
2026-03-31 00:55:18,26.6,58,13,10,282,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,63,16,13.8476,100.579
2026-03-31 00:55:35,25.9,45,16,12,277,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,63,16,13.8476,100.579
2026-03-31 01:05:35,26.8,43,16,12,291,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,63,16,13.8476,100.579
2026-03-31 01:15:35,27.4,44,15,12,289,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,63,16,13.8476,100.579
2026-03-31 01:25:36,27.8,47,15,12,304,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,63,16,13.8476,100.579
2026-03-31 01:35:36,28.0,49,15,12,297,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,63,16,13.8476,100.579
2026-03-31 01:45:37,26.8,53,15,12,272,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,63,16,13.8476,100.579
2026-03-31 02:25:37,26.0,48,14,9,275,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,63,16,13.8476,100.579
2026-03-31 02:35:37,26.2,48,12,9,267,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,63,16,13.8476,100.579
2026-03-31 02:45:38,26.1,49,12,9,273,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,63,16,13.8476,100.579
2026-03-31 02:55:38,26.3,50,13,9,279,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,63,16,13.8476,100.579
2026-03-31 03:05:38,26.3,50,13,9,273,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,59,15,13.8476,100.579
2026-03-31 03:15:39,26.2,51,11,9,278,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,59,15,13.8476,100.579
2026-03-31 03:25:39,26.0,54,11,9,285,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,59,15,13.8476,100.579
2026-03-31 03:35:39,26.0,54,11,9,274,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,59,15,13.8476,100.579
2026-03-31 04:15:40,26.0,55,10,8,272,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,59,15,13.8476,100.579
2026-03-31 04:25:40,26.0,56,10,8,278,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,59,15,13.8476,100.579
2026-03-31 04:35:41,25.6,54,9,7,267,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,59,15,13.8476,100.579
2026-03-31 04:45:41,26.0,51,9,7,274,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,59,15,13.8476,100.579
2026-03-31 04:55:41,26.2,54,9,8,285,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,59,15,13.8476,100.579
2026-03-31 05:05:42,26.0,57,9,8,284,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,59,15,13.8476,100.579
2026-03-31 05:15:42,25.9,56,10,8,272,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,59,15,13.8476,100.579
2026-03-31 05:25:43,26.0,55,10,8,279,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,59,15,13.8476,100.579
2026-03-31 05:55:44,26.2,57,10,9,274,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,67,19,13.8476,100.579
2026-03-31 06:05:44,26.2,58,10,8,272,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,67,19,13.8476,100.579
2026-03-31 06:15:43,26.2,59,10,8,280,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,67,19,13.8476,100.579
2026-03-31 06:25:44,26.4,59,10,8,279,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,67,19,13.8476,100.579
2026-03-31 06:35:44,26.0,58,10,8,270,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,67,19,13.8476,100.579
2026-03-31 06:45:44,25.7,55,10,9,258,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,67,19,13.8476,100.579
2026-03-31 06:55:45,25.9,54,10,9,272,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,67,19,13.8476,100.579
2026-03-31 07:05:45,26.1,56,10,9,266,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,67,19,13.8476,100.579
2026-03-31 08:15:48,26.1,60,14,10,272,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,67,19,13.8476,100.579
2026-03-31 08:25:47,26.1,60,14,10,278,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,67,19,13.8476,100.579
2026-03-31 08:35:47,26.0,59,14,10,266,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,84,26,13.8476,100.579
2026-03-31 08:45:48,25.8,57,13,10,263,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,84,26,13.8476,100.579
2026-03-31 08:55:48,25.9,54,13,10,259,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,84,26,13.8476,100.579
2026-03-31 09:05:48,26.5,56,13,10,298,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,84,26,13.8476,100.579
2026-03-31 09:15:49,27.0,59,13,11,275,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,84,26,13.8476,100.579
2026-03-31 09:25:49,27.2,58,13,11,318,inside,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,84,26,13.8476,100.579
2026-03-31 09:47:38,29.5,61,22,14,297,outdoor,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,84,26,13.8476,100.579
2026-03-31 09:57:55,31.0,58,16,13,278,outdoor,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,84,26,13.8476,100.579
2026-03-31 10:07:56,31.2,60,16,13,277,outdoor,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,84,26,13.8476,100.579
2026-03-31 10:17:56,31.5,59,17,13,271,outdoor,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,84,26,13.8476,100.579
2026-03-31 10:27:57,31.9,58,17,13,271,outdoor,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,84,26,13.8476,100.579
2026-03-31 10:37:57,31.9,59,17,14,271,outdoor,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,84,26,13.8476,100.579
2026-03-31 10:47:57,32.3,56,17,14,266,outdoor,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,84,26,13.8476,100.579
2026-03-31 10:57:58,32.1,56,17,15,272,outdoor,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,84,26,13.8476,100.579
2026-03-31 11:07:58,32.7,56,17,15,250,outdoor,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,84,26,13.8476,100.579
2026-03-31 11:37:58,32.6,50,30,22,262,outdoor,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,93,32,13.8476,100.579
2026-03-31 11:47:58,32.4,52,31,23,256,outdoor,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,93,32,13.8476,100.579
2026-03-31 11:57:59,32.5,53,31,23,260,outdoor,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,93,32,13.8476,100.579
2026-03-31 12:07:59,32.6,51,31,22,255,outdoor,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,93,32,13.8476,100.579
2026-03-31 12:17:59,32.6,53,31,22,261,outdoor,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,93,32,13.8476,100.579
2026-03-31 12:28:00,32.7,53,31,22,259,outdoor,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,93,32,13.8476,100.579
2026-03-31 12:38:00,33.1,51,31,22,253,outdoor,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,95,32,13.8476,100.579
2026-03-31 12:48:00,33.0,51,31,22,245,outdoor,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,95,32,13.8476,100.579
2026-03-31 13:18:02,32.9,50,34,23,253,outdoor,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,95,32,13.8476,100.579
2026-03-31 13:28:01,33.0,48,34,23,256,outdoor,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,95,32,13.8476,100.579
2026-03-31 13:38:01,33.0,49,33,23,245,outdoor,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,95,32,13.8476,100.579
2026-03-31 13:48:02,33.1,46,34,23,252,outdoor,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,95,32,13.8476,100.579
2026-03-31 13:58:02,33.3,48,34,23,240,outdoor,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,95,32,13.8476,100.579
2026-03-31 14:08:02,32.8,48,34,23,244,outdoor,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,95,32,13.8476,100.579
2026-03-31 14:18:03,32.8,47,34,23,246,outdoor,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,95,32,13.8476,100.579
2026-03-31 14:28:03,33.0,48,33,22,242,outdoor,13.8463,100.568,32.5,58.0,0.0,13.1617,100.802,95,32,13.8476,100.579
2026-03-31 15:38:05,32.7,45,27,18,238,outdoor,13.8463,100.568,32.3,53.0,0.0,13.9192,100.605,80,24,13.8476,100.579
2026-03-31 15:48:05,32.7,45,27,18,243,outdoor,13.8463,100.568,32.3,53.0,0.0,13.9192,100.605,80,24,13.8476,100.579
2026-03-31 15:58:05,32.7,45,27,18,238,outdoor,13.8463,100.568,32.3,53.0,0.0,13.9192,100.605,80,24,13.8476,100.579
2026-03-31 16:08:06,32.7,44,28,19,227,outdoor,13.8463,100.568,32.3,53.0,0.0,13.9192,100.605,80,24,13.8476,100.579
2026-03-31 16:18:06,32.6,42,28,19,230,outdoor,13.8463,100.568,32.3,53.0,0.0,13.9192,100.605,80,24,13.8476,100.579
2026-03-31 16:28:06,32.5,42,28,19,235,outdoor,13.8463,100.568,32.3,53.0,0.0,13.9192,100.605,80,24,13.8476,100.579
2026-03-31 16:38:07,32.6,42,28,19,231,outdoor,13.8463,100.568,32.3,53.0,0.0,13.9192,100.605,76,23,13.8476,100.579
2026-03-31 16:48:07,32.3,41,27,18,230,outdoor,13.8463,100.568,32.3,53.0,0.0,13.9192,100.605,76,23,13.8476,100.579
2026-03-31 17:18:08,32.4,42,26,20,229,outdoor,13.8463,100.568,32.3,53.0,0.0,13.9192,100.605,76,23,13.8476,100.579
2026-03-31 17:28:08,32.0,41,26,20,231,outdoor,13.8463,100.568,32.3,53.0,0.0,13.9192,100.605,76,23,13.8476,100.579
2026-03-31 17:38:08,31.9,43,26,21,235,outdoor,13.8463,100.568,32.3,53.0,0.0,13.9192,100.605,76,23,13.8476,100.579
2026-03-31 17:48:08,32.0,44,26,21,224,outdoor,13.8463,100.568,32.3,53.0,0.0,13.9192,100.605,76,23,13.8476,100.579
2026-03-31 17:58:09,32.0,44,25,20,237,outdoor,13.8463,100.568,32.3,53.0,0.0,13.9192,100.605,76,23,13.8476,100.579
2026-03-31 18:08:09,32.0,45,25,20,240,outdoor,13.8463,100.568,32.3,53.0,0.0,13.9192,100.605,80,25,13.8476,100.579
2026-03-31 18:18:09,31.5,47,24,20,240,outdoor,13.8463,100.568,32.3,53.0,0.0,13.9192,100.605,80,25,13.8476,100.579
2026-03-31 18:28:10,31.4,49,24,20,242,outdoor,13.8463,100.568,32.3,53.0,0.0,13.9192,100.605,80,25,13.8476,100.579
2026-03-31 19:08:11,31.0,56,32,23,247,outdoor,13.8463,100.568,32.3,53.0,0.0,13.9192,100.605,80,25,13.8476,100.579
2026-03-31 19:18:12,30.9,56,32,23,256,outdoor,13.8463,100.568,32.3,53.0,0.0,13.9192,100.605,80,25,13.8476,100.579
2026-03-31 19:28:12,30.7,58,32,23,240,outdoor,13.8463,100.568,32.3,53.0,0.0,13.9192,100.605,80,25,13.8476,100.579
2026-03-31 19:38:11,30.5,59,32,23,255,outdoor,13.8463,100.568,32.3,53.0,0.0,13.9192,100.605,80,24,13.8476,100.579
2026-03-31 19:48:12,30.6,57,32,23,246,outdoor,13.8463,100.568,32.3,53.0,0.0,13.9192,100.605,80,24,13.8476,100.579
2026-03-31 19:58:12,29.8,57,32,23,242,outdoor,13.8463,100.568,32.3,53.0,0.0,13.9192,100.605,80,24,13.8476,100.579
2026-03-31 20:08:12,27.9,60,32,22,221,outdoor,13.8463,100.568,32.3,53.0,0.0,13.9192,100.605,80,24,13.8476,100.579
2026-03-31 20:18:13,27.0,54,33,22,217,outdoor,13.8463,100.568,32.3,53.0,0.0,13.9192,100.605,80,24,13.8476,100.579
2026-03-31 23:06:33,28.0,52,21,15,278,inside,13.8463,100.568,28.7,80.0,0.0,13.4893,99.7924,78,24,13.8476,100.579
2026-03-31 23:16:34,26.6,54,21,15,258,inside,13.8463,100.568,28.7,80.0,0.0,13.4893,99.7924,78,24,13.8476,100.579
2026-03-31 23:26:34,26.6,47,22,15,251,inside,13.8463,100.568,28.7,80.0,0.0,13.4893,99.7924,78,24,13.8476,100.579
2026-03-31 23:36:34,25.9,45,22,15,245,inside,13.8463,100.568,27.0,89.0,0.0,13.4893,99.7924,78,24,13.8476,100.579
2026-03-31 23:46:35,25.9,45,22,15,253,inside,13.8463,100.568,27.0,89.0,0.0,13.4893,99.7924,78,24,13.8476,100.579
2026-03-31 23:56:35,26.0,46,22,15,245,inside,13.8463,100.568,27.0,89.0,0.0,13.4893,99.7924,78,24,13.8476,100.579
2026-04-01 00:06:35,25.9,47,22,15,242,inside,13.8463,100.568,27.0,89.0,0.0,13.4893,99.7924,76,23,13.8476,100.579
2026-04-01 00:16:36,26.1,47,22,15,240,inside,13.8463,100.568,27.0,89.0,0.0,13.4893,99.7924,76,23,13.8476,100.579
2026-04-01 00:46:37,24.5,44,18,14,234,inside,13.8463,100.568,27.0,89.0,0.0,13.4893,99.7924,76,23,13.8476,100.579
2026-04-01 00:56:37,25.6,43,18,14,245,inside,13.8463,100.568,27.0,89.0,0.0,13.4893,99.7924,76,23,13.8476,100.579
2026-04-01 01:06:37,26.2,49,18,14,247,inside,13.8463,100.568,27.0,89.0,0.0,13.4893,99.7924,76,23,13.8476,100.579
2026-04-01 01:16:37,26.4,52,21,15,257,inside,13.8463,100.568,27.0,89.0,0.0,13.4893,99.7924,76,23,13.8476,100.579
2026-04-01 01:26:37,26.6,53,20,14,272,inside,13.8463,100.568,27.0,89.0,0.0,13.4893,99.7924,76,23,13.8476,100.579
2026-04-01 01:36:38,26.6,56,21,14,256,inside,13.8463,100.568,27.0,89.0,0.0,13.4893,99.7924,76,23,13.8476,100.579
2026-04-01 01:46:38,26.6,57,21,14,259,inside,13.8463,100.568,27.0,89.0,0.0,13.4893,99.7924,76,23,13.8476,100.579
2026-04-01 01:56:38,26.4,58,20,14,246,inside,13.8463,100.568,27.0,89.0,0.0,13.4893,99.7924,76,23,13.8476,100.579
2026-04-01 02:36:40,26.6,60,25,17,256,inside,13.8463,100.568,28.0,82.0,0.0,12.735,101.135,80,24,13.8476,100.579
2026-04-01 02:46:40,27.0,59,25,17,251,inside,13.8463,100.568,28.0,82.0,0.0,12.735,101.135,80,24,13.8476,100.579
2026-04-01 02:56:40,26.7,60,25,17,247,inside,13.8463,100.568,28.0,82.0,0.0,12.735,101.135,80,24,13.8476,100.579
2026-04-01 03:06:41,26.7,60,25,17,256,inside,13.8463,100.568,28.0,82.0,0.0,12.735,101.135,80,24,13.8476,100.579
2026-04-01 03:16:41,26.7,60,25,17,250,inside,13.8463,100.568,28.0,82.0,0.0,12.735,101.135,80,24,13.8476,100.579
2026-04-01 03:26:40,26.7,60,24,17,245,inside,13.8463,100.568,28.0,82.0,0.0,12.735,101.135,80,24,13.8476,100.579
2026-04-01 03:36:41,26.7,61,24,17,240,inside,13.8463,100.568,28.0,82.0,0.0,12.735,101.135,80,24,13.8476,100.579
2026-04-01 03:46:41,26.6,61,24,17,245,inside,13.8463,100.568,28.0,82.0,0.0,12.735,101.135,80,24,13.8476,100.579
2026-04-01 04:26:43,26.3,59,25,17,247,inside,13.8463,100.568,28.0,82.0,0.0,12.735,101.135,80,24,13.8476,100.579
2026-04-01 04:36:43,26.6,60,25,17,254,inside,13.8463,100.568,28.0,82.0,0.0,12.735,101.135,88,28,13.8476,100.579
2026-04-01 04:46:43,26.6,60,25,17,246,inside,13.8463,100.568,28.0,82.0,0.0,12.735,101.135,88,28,13.8476,100.579
2026-04-01 04:56:44,26.5,59,25,16,252,inside,13.8463,100.568,28.0,82.0,0.0,12.735,101.135,88,28,13.8476,100.579
2026-04-01 05:06:44,26.5,60,25,16,258,inside,13.8463,100.568,28.0,82.0,0.0,12.735,101.135,88,28,13.8476,100.579
2026-04-01 05:16:44,26.7,60,25,16,247,inside,13.8463,100.568,28.0,82.0,0.0,12.735,101.135,88,28,13.8476,100.579
2026-04-01 05:26:45,26.4,60,25,16,256,inside,13.8463,100.568,28.0,82.0,0.0,12.735,101.135,88,28,13.8476,100.579
2026-04-01 05:36:45,26.4,60,25,16,258,inside,13.8463,100.568,28.3,90.0,0.0,13.7069,100.568,88,28,13.8476,100.579
2026-04-01 06:06:45,26.3,61,22,15,260,inside,13.8463,100.568,28.3,90.0,0.0,13.7069,100.568,88,28,13.8476,100.579
2026-04-01 06:16:45,26.4,61,22,16,256,inside,13.8463,100.568,28.3,90.0,0.0,13.7069,100.568,88,28,13.8476,100.579
2026-04-01 06:26:46,26.5,60,22,16,253,inside,13.8463,100.568,28.3,90.0,0.0,13.7069,100.568,88,28,13.8476,100.579
2026-04-01 06:36:46,26.3,60,20,15,264,inside,13.8463,100.568,28.3,90.0,0.0,13.7069,100.568,90,30,13.8476,100.579
2026-04-01 06:46:46,26.2,60,20,15,255,inside,13.8463,100.568,28.3,90.0,0.0,13.7069,100.568,90,30,13.8476,100.579
2026-04-01 06:56:47,26.4,60,21,16,255,inside,13.8463,100.568,28.3,90.0,0.0,13.7069,100.568,90,30,13.8476,100.579
2026-04-01 07:06:47,27.1,60,22,16,268,inside,13.8463,100.568,28.3,90.0,0.0,13.7069,100.568,90,30,13.8476,100.579
2026-04-01 07:16:48,27.5,64,22,16,304,inside,13.8463,100.568,28.3,90.0,0.0,13.7069,100.568,90,30,13.8476,100.579
2026-04-01 07:46:48,29.8,71,33,22,266,outdoor,13.8463,100.568,28.3,90.0,0.0,13.7069,100.568,90,30,13.8476,100.579
2026-04-01 07:56:48,29.9,73,33,21,265,outdoor,13.8463,100.568,28.3,90.0,0.0,13.7069,100.568,90,30,13.8476,100.579
2026-04-01 08:06:49,30.0,72,32,21,267,outdoor,13.8463,100.568,28.3,90.0,0.0,13.7069,100.568,90,30,13.8476,100.579
2026-04-01 08:16:49,30.0,72,29,21,257,outdoor,13.8463,100.568,28.3,90.0,0.0,13.7069,100.568,90,30,13.8476,100.579
2026-04-01 08:26:49,30.3,71,30,21,259,outdoor,13.8463,100.568,28.3,90.0,0.0,13.7069,100.568,90,30,13.8476,100.579
2026-04-01 08:36:50,30.1,70,31,21,262,outdoor,13.8463,100.568,33.4,68.0,0.0,13.7069,100.568,90,30,13.8476,100.579
2026-04-01 08:46:50,30.3,71,31,21,247,outdoor,13.8463,100.568,33.4,68.0,0.0,13.7069,100.568,90,30,13.8476,100.579
2026-04-01 08:56:50,30.2,70,31,21,250,outdoor,13.8463,100.568,33.4,68.0,0.0,13.7069,100.568,90,30,13.8476,100.579
2026-04-01 11:56:55,32.7,57,48,31,234,outdoor,13.8463,100.568,35.0,61.0,0.0,13.7069,100.568,121,47,13.8476,100.579
2026-04-01 12:06:56,32.4,55,49,32,229,outdoor,13.8463,100.568,35.0,61.0,0.0,13.7069,100.568,121,47,13.8476,100.579
2026-04-01 12:16:56,32.8,55,50,32,235,outdoor,13.8463,100.568,35.0,61.0,0.0,13.7069,100.568,121,47,13.8476,100.579
2026-04-01 12:26:56,32.6,54,50,32,208,outdoor,13.8463,100.568,35.0,61.0,0.0,13.7069,100.568,121,47,13.8476,100.579
2026-04-01 12:36:56,32.8,53,50,32,230,outdoor,13.8463,100.568,35.0,61.0,0.0,13.7069,100.568,119,47,13.8476,100.579
2026-04-01 12:46:57,32.9,54,49,32,240,outdoor,13.8463,100.568,35.0,61.0,0.0,13.7069,100.568,119,47,13.8476,100.579
2026-04-01 12:56:57,32.8,54,49,32,232,outdoor,13.8463,100.568,35.0,61.0,0.0,13.7069,100.568,119,47,13.8476,100.579
2026-04-01 13:06:57,33.1,53,49,32,239,outdoor,13.8463,100.568,35.0,61.0,0.0,13.7069,100.568,119,47,13.8476,100.579
2026-04-01 14:27:00,32.4,50,34,23,225,outdoor,13.8463,100.568,35.0,61.0,0.0,13.7069,100.568,111,43,13.8476,100.579
2026-04-01 14:37:00,33.0,50,34,23,225,outdoor,13.8463,100.568,35.2,56.0,0.0,13.7069,100.568,97,35,13.8476,100.579
2026-04-01 14:47:00,32.3,49,34,24,228,outdoor,13.8463,100.568,35.2,56.0,0.0,13.7069,100.568,97,35,13.8476,100.579
2026-04-01 14:57:01,32.7,50,34,24,222,outdoor,13.8463,100.568,35.2,56.0,0.0,13.7069,100.568,97,35,13.8476,100.579
2026-04-01 15:07:01,33.7,50,34,24,223,outdoor,13.8463,100.568,35.2,56.0,0.0,13.7069,100.568,97,35,13.8476,100.579
2026-04-01 15:17:01,32.8,45,34,24,233,outdoor,13.8463,100.568,35.2,56.0,0.0,13.7069,100.568,97,35,13.8476,100.579
2026-04-01 15:27:02,32.1,49,34,24,227,outdoor,13.8463,100.568,35.2,56.0,0.0,13.7069,100.568,97,35,13.8476,100.579
2026-04-01 15:37:01,32.1,47,34,24,230,outdoor,13.8463,100.568,35.2,56.0,0.0,13.7069,100.568,97,34,13.8476,100.579
2026-04-01 16:37:03,33.1,45,34,24,206,outdoor,13.8463,100.568,35.2,56.0,0.0,13.7069,100.568,97,35,13.8476,100.579
2026-04-01 16:47:03,32.0,43,34,24,218,outdoor,13.8463,100.568,35.2,56.0,0.0,13.7069,100.568,97,35,13.8476,100.579
2026-04-01 16:57:03,31.8,44,34,24,215,outdoor,13.8463,100.568,35.2,56.0,0.0,13.7069,100.568,97,35,13.8476,100.579
2026-04-01 17:07:04,32.1,48,34,24,222,outdoor,13.8463,100.568,35.2,56.0,0.0,13.7069,100.568,97,35,13.8476,100.579
2026-04-01 17:17:04,32.0,47,35,24,225,outdoor,13.8463,100.568,35.2,56.0,0.0,13.7069,100.568,97,35,13.8476,100.579
2026-04-01 17:27:04,32.3,49,35,24,230,outdoor,13.8463,100.568,35.2,56.0,0.0,13.7069,100.568,97,35,13.8476,100.579
2026-04-01 17:37:05,32.5,52,34,25,221,outdoor,13.8463,100.568,30.8,73.0,0.0,13.7069,100.568,101,37,13.8476,100.579
2026-04-01 17:47:05,32.3,51,34,25,238,outdoor,13.8463,100.568,30.8,73.0,0.0,13.7069,100.568,101,37,13.8476,100.579
2026-04-01 18:27:06,32.0,56,34,25,240,outdoor,13.8463,100.568,30.8,73.0,0.0,13.7069,100.568,101,37,13.8476,100.579
2026-04-01 18:37:06,31.7,57,34,25,238,outdoor,13.8463,100.568,30.8,73.0,0.0,13.7069,100.568,95,33,13.8476,100.579
2026-04-01 18:47:07,32.0,54,34,25,240,outdoor,13.8463,100.568,30.8,73.0,0.0,13.7069,100.568,95,33,13.8476,100.579
2026-04-01 18:57:07,32.0,57,34,25,241,outdoor,13.8463,100.568,30.8,73.0,0.0,13.7069,100.568,95,33,13.8476,100.579
2026-04-01 19:07:07,31.8,58,34,25,240,outdoor,13.8463,100.568,30.8,73.0,0.0,13.7069,100.568,95,33,13.8476,100.579
2026-04-01 19:17:08,31.5,59,34,25,238,outdoor,13.8463,100.568,30.8,73.0,0.0,13.7069,100.568,95,33,13.8476,100.579
2026-04-01 19:27:08,31.9,59,34,25,240,outdoor,13.8463,100.568,30.8,73.0,0.0,13.7069,100.568,95,33,13.8476,100.579
2026-04-01 19:37:08,28.0,59,34,25,223,outdoor,13.8463,100.568,30.8,73.0,0.0,13.7069,100.568,95,33,13.8476,100.579
2026-04-02 19:16:53,26.5,51,18,13,208,inside,13.8463,100.568,30.0,75.0,0.0,13.7069,100.568,80,24,13.8476,100.579
2026-04-02 19:26:53,27.0,49,17,14,218,inside,13.8463,100.568,30.0,75.0,0.0,13.7069,100.568,80,24,13.8476,100.579
2026-04-02 19:36:53,27.4,51,21,16,228,inside,13.8463,100.568,30.0,75.0,0.0,13.7069,100.568,71,21,13.8476,100.579
2026-04-02 19:46:54,27.8,52,21,16,224,inside,13.8463,100.568,30.0,75.0,0.0,13.7069,100.568,71,21,13.8476,100.579
2026-04-02 19:56:54,28.4,54,21,16,225,inside,13.8463,100.568,30.0,75.0,0.0,13.7069,100.568,71,21,13.8476,100.579
2026-04-02 20:06:54,28.6,55,21,16,229,inside,13.8463,100.568,30.0,75.0,0.0,13.7069,100.568,71,21,13.8476,100.579
2026-04-02 20:16:55,27.3,55,18,15,214,inside,13.8463,100.568,30.0,75.0,0.0,13.7069,100.568,71,21,13.8476,100.579
2026-04-02 20:26:55,26.6,50,18,16,212,inside,13.8463,100.568,30.0,75.0,0.0,13.7069,100.568,71,21,13.8476,100.579
2026-04-02 21:06:55,26.0,49,16,12,209,inside,13.8463,100.568,29.5,80.0,0.0,13.7264,100.56,69,19,13.8476,100.579
2026-04-02 21:16:56,27.0,50,16,12,224,inside,13.8463,100.568,29.5,80.0,0.0,13.7264,100.56,69,19,13.8476,100.579
2026-04-02 21:26:56,26.5,53,17,12,211,inside,13.8463,100.568,29.5,80.0,0.0,13.7264,100.56,69,19,13.8476,100.579
2026-04-02 21:36:56,26.4,52,17,12,222,inside,13.8463,100.568,29.5,80.0,0.0,13.7264,100.56,65,17,13.8476,100.579
2026-04-02 21:46:57,26.5,53,17,12,222,inside,13.8463,100.568,29.5,80.0,0.0,13.7264,100.56,65,17,13.8476,100.579
2026-04-02 21:56:57,26.3,53,17,12,222,inside,13.8463,100.568,29.5,80.0,0.0,13.7264,100.56,65,17,13.8476,100.579
2026-04-02 22:06:57,26.0,52,17,12,222,inside,13.8463,100.568,29.5,80.0,0.0,13.7264,100.56,65,17,13.8476,100.579
2026-04-02 22:16:58,26.0,52,17,12,221,inside,13.8463,100.568,29.5,80.0,0.0,13.7264,100.56,65,17,13.8476,100.579
2026-04-02 22:36:58,26.1,52,15,11,236,inside,13.8463,100.568,29.5,80.0,0.0,13.7264,100.56,63,16,13.8476,100.579
2026-04-02 22:46:59,26.1,51,15,11,252,inside,13.8463,100.568,29.5,80.0,0.0,13.7264,100.56,63,16,13.8476,100.579
2026-04-02 22:56:58,26.5,50,16,11,258,inside,13.8463,100.568,29.5,80.0,0.0,13.7264,100.56,63,16,13.8476,100.579
2026-04-02 23:06:59,26.3,54,16,11,276,inside,13.8463,100.568,29.5,80.0,0.0,13.7264,100.56,63,16,13.8476,100.579
2026-04-02 23:16:59,26.5,57,16,11,275,inside,13.8463,100.568,29.5,80.0,0.0,13.7264,100.56,63,16,13.8476,100.579
2026-04-02 23:26:59,27.1,58,16,11,276,inside,13.8463,100.568,29.5,80.0,0.0,13.7264,100.56,63,16,13.8476,100.579
2026-04-02 23:37:00,26.3,57,16,11,277,inside,13.8463,100.568,29.4,79.0,0.0,13.7264,100.56,65,17,13.8476,100.579
2026-04-02 23:47:00,26.1,57,16,11,272,inside,13.8463,100.568,29.4,79.0,0.0,13.7264,100.56,65,17,13.8476,100.579
2026-04-03 01:17:02,26.6,59,17,12,256,inside,13.8463,100.568,29.4,79.0,0.0,13.7264,100.56,67,19,13.8476,100.579
